"subject" "activity" "tbodyacc-mean-x" "tbodyacc-mean-y" "tbodyacc-mean-z" "tbodyacc-std-x" "tbodyacc-std-y" "tbodyacc-std-z" "tgravityacc-mean-x" "tgravityacc-mean-y" "tgravityacc-mean-z" "tgravityacc-std-x" "tgravityacc-std-y" "tgravityacc-std-z" "tbodyaccjerk-mean-x" "tbodyaccjerk-mean-y" "tbodyaccjerk-mean-z" "tbodyaccjerk-std-x" "tbodyaccjerk-std-y" "tbodyaccjerk-std-z" "tbodygyro-mean-x" "tbodygyro-mean-y" "tbodygyro-mean-z" "tbodygyro-std-x" "tbodygyro-std-y" "tbodygyro-std-z" "tbodygyrojerk-mean-x" "tbodygyrojerk-mean-y" "tbodygyrojerk-mean-z" "tbodygyrojerk-std-x" "tbodygyrojerk-std-y" "tbodygyrojerk-std-z" "tbodyaccmag-mean" "tbodyaccmag-std" "tgravityaccmag-mean" "tgravityaccmag-std" "tbodyaccjerkmag-mean" "tbodyaccjerkmag-std" "tbodygyromag-mean" "tbodygyromag-std" "tbodygyrojerkmag-mean" "tbodygyrojerkmag-std" "fbodyacc-mean-x" "fbodyacc-mean-y" "fbodyacc-mean-z" "fbodyacc-std-x" "fbodyacc-std-y" "fbodyacc-std-z" "fbodyaccjerk-mean-x" "fbodyaccjerk-mean-y" "fbodyaccjerk-mean-z" "fbodyaccjerk-std-x" "fbodyaccjerk-std-y" "fbodyaccjerk-std-z" "fbodygyro-mean-x" "fbodygyro-mean-y" "fbodygyro-mean-z" "fbodygyro-std-x" "fbodygyro-std-y" "fbodygyro-std-z" "fbodyaccmag-mean" "fbodyaccmag-std" "fbodybodyaccjerkmag-mean" "fbodybodyaccjerkmag-std" "fbodybodygyromag-mean" "fbodybodygyromag-std" "fbodybodygyrojerkmag-mean" "fbodybodygyrojerkmag-std"
1 "walking" 0.33216933 -0.034585828 -0.15926922 -0.29396729 0.18968054 -0.22527463 0.94715881 -0.26440906 -0.035544763 -0.97333572 -0.98034353 -0.9534891 0.25865027 0.15102039 0.14898387 -0.13406131 0.14857472 -0.53567953 -0.033457017 -0.049285129 -0.031259712 -0.44989473 0.041568905 -0.30846622 -0.1433122 0.14885654 -0.25183324 -0.12542018 -0.27286228 -0.41985431 -0.10472185 -0.24911625 -0.10472185 -0.24911625 -0.1108178 -0.12726716 -0.094159584 -0.14972158 -0.25288058 -0.30844168 -0.16439515 0.10651951 -0.32709151 -0.3520274 0.15704576 -0.23099462 -0.14555034 0.032835852 -0.47631176 -0.200194 0.19898368 -0.59483319 -0.34066304 -0.018104025 -0.21636396 -0.48503534 0.069468459 -0.40466947 -0.17183517 -0.41305487 -0.076468804 -0.19893948 -0.12484853 -0.31950765 -0.26350024 -0.42342258
1 "walking" 0.28703017 -0.02723993 -0.11750002 -0.31223717 0.12700096 -0.2522831 0.94365045 -0.26163413 -0.037628 -0.98501426 -0.96833214 -0.95365122 -0.052428623 0.12369305 0.40274558 -0.13233208 0.068705955 -0.58462858 -0.081372446 0.056962195 0.044170007 -0.48169764 0.010786752 -0.30636273 0.16863397 0.3005349 0.15398222 -0.19835482 -0.28847986 -0.43958539 -0.14610056 -0.25310151 -0.14610056 -0.25310151 -0.1494498 -0.1506556 -0.12915323 -0.14860995 -0.29020643 -0.31878729 -0.23748236 0.11592413 -0.33195765 -0.34397247 0.061571765 -0.26727924 -0.19057041 -0.021550643 -0.55129678 -0.14788774 0.097215283 -0.61559343 -0.3217228 -0.078371185 -0.24290215 -0.53257069 0.055081144 -0.39183766 -0.20596282 -0.39688383 -0.17050555 -0.13135164 -0.1436749 -0.30188274 -0.27149726 -0.43771207
1 "walking" 0.30159413 -0.044653002 -0.081513949 -0.17845378 0.24283356 -0.14486824 0.94214757 -0.26420665 -0.037871942 -0.92623445 -0.96044242 -0.93398642 0.1182545 -0.059444371 -0.25543627 -0.099484175 0.27281995 -0.37464338 -0.63128487 0.33886407 0.066264688 -0.43202934 -0.0094472116 -0.30859732 0.11746285 -0.23670815 0.12492173 -0.17671963 -0.24802649 -0.39375945 -0.028582068 -0.077856582 -0.028582068 -0.077856582 -0.012743439 -0.040980579 0.080741014 -0.054343677 -0.24647263 -0.30047131 -0.13697476 0.18754281 -0.18079962 -0.19535064 0.19300453 -0.19280265 -0.13249557 0.14170974 -0.31505431 -0.14471705 0.33159856 -0.43208818 -0.24840387 -0.064541537 -0.28594216 -0.49056651 0.016132458 -0.37931218 0.011039192 -0.27529782 0.0073370091 -0.1124273 -0.11222826 -0.1767629 -0.28681595 -0.36801892
1 "walking" 0.24608919 -0.016175423 -0.11188336 -0.22179285 0.067040367 -0.30151426 0.93159584 -0.26943482 -0.042872935 -0.96991869 -0.98357181 -0.96575715 -0.016628142 0.56892108 0.10965546 -0.077463994 -0.0034549653 -0.55959575 -0.36644443 0.072161271 0.17718001 -0.45341569 -0.061216287 -0.32763842 -0.12692638 -0.16680257 -0.17812907 -0.223382 -0.40202293 -0.47748913 -0.11131172 -0.2404174 -0.11131172 -0.2404174 -0.13280349 -0.14814142 -0.088967213 -0.17357713 -0.36545773 -0.41555168 -0.14030599 0.096949071 -0.38204519 -0.25631243 -0.016956777 -0.31231139 -0.082361027 -0.09792705 -0.50478754 -0.15656367 0.03409108 -0.61386328 -0.34464097 -0.18002187 -0.32228055 -0.48840178 -0.0013658214 -0.39076327 -0.11697774 -0.43790994 -0.11162625 -0.20312045 -0.22060826 -0.28315595 -0.42712368 -0.44092133
1 "walking" 0.29272439 -0.0021398385 -0.14034852 -0.25253682 0.041978126 -0.27523889 0.9412032 -0.26925779 -0.034422365 -0.97413551 -0.99192517 -0.95990427 0.5480943 -0.38752546 -0.27935763 -0.10769509 -0.059884818 -0.54949635 -0.19936311 -0.095754272 0.088090716 -0.47562751 -0.054418398 -0.27340978 -0.047529219 0.52976413 -0.22808993 -0.23919808 -0.32726353 -0.50906178 -0.12637248 -0.27993018 -0.12637248 -0.27993018 -0.16651819 -0.16613371 -0.13205354 -0.2117407 -0.32700025 -0.36998523 -0.18988189 0.0010569448 -0.32983597 -0.2786188 -0.0023412684 -0.30195312 -0.15401008 -0.13589613 -0.4850692 -0.13785372 -0.038428646 -0.61484398 -0.34150818 -0.076987151 -0.33760965 -0.51819574 -0.047302696 -0.31987556 -0.1929504 -0.44548666 -0.16550496 -0.17233329 -0.26882567 -0.30761212 -0.37814193 -0.40271978
1 "walking" 0.33156003 -0.0074950152 -0.13173868 -0.24591692 0.10293816 -0.23307559 0.94630634 -0.26574318 -0.028554153 -0.98911298 -0.97095515 -0.96852588 -0.21941153 0.0067696189 0.3014996 -0.16129981 -0.021850877 -0.53413411 -0.098031297 0.039626295 0.013021974 -0.4477967 -0.00030338195 -0.32409599 -0.24627691 0.095352315 -0.019403398 -0.17238203 -0.29843382 -0.51052626 -0.10568614 -0.22777514 -0.10568614 -0.22777514 -0.17747339 -0.1880068 -0.11456656 -0.17649982 -0.28505454 -0.3549173 -0.20656176 -0.012330967 -0.31315655 -0.26192826 0.090868641 -0.24938456 -0.23801805 -0.15728733 -0.4714532 -0.15593782 0.057895188 -0.59712394 -0.29626103 -0.06778149 -0.33921878 -0.49586009 0.032170681 -0.38090061 -0.15719815 -0.39052727 -0.19654319 -0.18169343 -0.18818307 -0.31190146 -0.34010668 -0.42102192
1 "walking" 0.20201055 -0.0090379452 -0.079095855 -0.2207697 0.12313624 -0.22163812 0.94588224 -0.25529462 -0.022558174 -0.98960786 -0.96304916 -0.9536348 -0.13782691 0.42121749 0.50685258 -0.13623691 0.04269463 -0.54598717 0.017470253 0.051533555 0.10776403 -0.44545035 -0.022369313 -0.34846722 -0.19267678 -0.51820925 0.039482138 -0.17350945 -0.3188126 -0.42643489 -0.083591 -0.20178048 -0.083591 -0.20178048 -0.17541493 -0.092307754 -0.14382046 -0.1486638 -0.29974064 -0.33627652 -0.18248269 0.12843893 -0.25421267 -0.2363313 0.04916376 -0.26515003 -0.19741539 -0.087634251 -0.50219765 -0.14847457 0.11400507 -0.58781039 -0.29192808 -0.077095911 -0.28268824 -0.49416454 0.0031712299 -0.43106151 -0.085015447 -0.39987027 -0.086541332 -0.10569655 -0.15471152 -0.29203848 -0.36021912 -0.3521235
1 "walking" 0.30363491 -0.014656769 -0.042613832 -0.21530926 0.12091731 -0.2186594 0.94257515 -0.25166426 -0.018301776 -0.9851838 -0.9844942 -0.97306309 0.10305991 -0.084826191 -0.10391814 -0.050928555 0.070493893 -0.54737849 0.048135448 -0.082637884 0.12433628 -0.49519683 -0.075819651 -0.29826376 0.20131231 -0.14407341 -0.14596898 -0.22613905 -0.3381877 -0.32594319 -0.067429345 -0.24842236 -0.067429345 -0.24842236 -0.11932781 -0.051215632 -0.17635239 -0.21538294 -0.30820062 -0.35804112 -0.1536799 0.02881646 -0.35171428 -0.24092268 0.096873046 -0.20958754 -0.098026793 -0.11568025 -0.52163833 -0.085198123 0.19289931 -0.57042077 -0.27632783 -0.11043286 -0.20879994 -0.56715256 -0.06158194 -0.39435631 -0.18015689 -0.40652713 -0.052196241 -0.056738314 -0.23629253 -0.33644829 -0.35710169 -0.40498368
1 "walking" 0.35919361 -0.018079718 -0.07234686 -0.26279787 0.057066065 -0.24801678 0.94245852 -0.24934122 -0.016543639 -0.98316457 -0.97002206 -0.96758776 -0.10725522 -0.18733415 -0.19420985 -0.075799301 0.026487096 -0.57327388 -0.0070935541 -0.16017231 0.10751787 -0.5171947 -0.11554452 -0.32551653 0.017307892 -0.18574148 -0.075808703 -0.24009146 -0.39331447 -0.381281 -0.12064647 -0.28608766 -0.12064647 -0.28608766 -0.13446971 -0.12121954 -0.19818739 -0.3062892 -0.33990157 -0.43255374 -0.18988169 0.03753516 -0.31970848 -0.29354955 0.00065685349 -0.26763004 -0.14764131 -0.089137976 -0.52315016 -0.082443784 0.084056091 -0.62243322 -0.39427425 -0.1859568 -0.27276952 -0.55620141 -0.080903578 -0.40534824 -0.19108306 -0.45611943 -0.10768355 -0.14323308 -0.31980387 -0.41738711 -0.41231847 -0.49888911
1 "walking" 0.22442754 -0.031464353 -0.12726298 -0.39294444 -0.020678437 -0.26338558 0.94799378 -0.24400902 -0.015916994 -0.98087385 -0.98222762 -0.96540912 0.21408077 0.36037992 -0.053501413 -0.27929588 -0.044155705 -0.58815964 0.00021413603 -0.25772091 0.096286575 -0.51147526 -0.11416504 -0.35043595 -0.27274669 -0.22440033 0.15793873 -0.28494317 -0.40216183 -0.50044808 -0.23741525 -0.31617456 -0.23741525 -0.31617456 -0.26565846 -0.24096363 -0.20845692 -0.25988384 -0.39309771 -0.41091453 -0.31840112 0.028869328 -0.39401743 -0.42491561 -0.11052053 -0.25230298 -0.26414629 -0.094644784 -0.55202596 -0.36373223 -0.052243004 -0.62210868 -0.35703895 -0.17015834 -0.30681151 -0.56064031 -0.087482007 -0.42469675 -0.23926092 -0.46963574 -0.2031898 -0.29733105 -0.29799466 -0.36074234 -0.38665511 -0.48364219
1 "walking" 0.23995826 -0.0097107196 -0.12197022 -0.37078412 -0.072025636 -0.30167375 0.9518559 -0.24777784 -0.017583652 -0.99330372 -0.97523911 -0.97206605 0.21774406 0.21270593 -0.028585728 -0.20629453 -0.13587608 -0.61827201 -0.021356349 -0.12546798 0.11342712 -0.56317897 -0.097972713 -0.3538626 -0.15055604 0.16499228 0.044084842 -0.35862626 -0.39934145 -0.46288891 -0.25039364 -0.30732494 -0.25039364 -0.30732494 -0.27551773 -0.20776821 -0.2455635 -0.1992659 -0.41154256 -0.40542066 -0.2810285 -0.079543157 -0.42086097 -0.40984011 -0.12652183 -0.29328463 -0.26475755 -0.19633363 -0.59985513 -0.21523561 -0.12642226 -0.63417244 -0.46427456 -0.17217939 -0.29860773 -0.59468495 -0.06132522 -0.4320588 -0.24066207 -0.45541626 -0.2158681 -0.2018278 -0.22394787 -0.32073596 -0.41270136 -0.43768385
1 "walking" 0.28972747 0.01534272 -0.11667518 -0.36879989 -0.083343414 -0.26334666 0.95268931 -0.24891956 -0.014215047 -0.99121352 -0.97557178 -0.96923973 0.20988713 -0.13470858 -0.24992068 -0.1949309 -0.11979809 -0.6067304 -0.072944289 -0.1150635 0.10113866 -0.54614905 -0.13256837 -0.36042092 -0.26728072 -0.071256112 -0.44360193 -0.30910169 -0.43815967 -0.47584131 -0.24337187 -0.29851218 -0.24337187 -0.29851218 -0.25351855 -0.21583253 -0.25894769 -0.21165418 -0.41943199 -0.43451248 -0.27858368 -0.061695848 -0.34682459 -0.40805666 -0.153183 -0.27552207 -0.25523401 -0.18571225 -0.56993912 -0.2029946 -0.10544068 -0.64149763 -0.42004754 -0.22181705 -0.21181299 -0.58614621 -0.087816812 -0.47594816 -0.21126565 -0.46186526 -0.25196175 -0.17698376 -0.25991394 -0.31377176 -0.43585902 -0.47170007
1 "walking" 0.30830537 -0.019882845 -0.16044667 -0.4390001 0.0033127826 -0.20853766 0.95074425 -0.24149087 -0.014232674 -0.98707561 -0.96948759 -0.95385186 0.28666631 -0.3148356 -0.17485241 -0.29851686 0.023000125 -0.5838836 -0.047035984 -0.14936546 -0.016636794 -0.47892631 -0.11491257 -0.27374917 0.055328681 0.2846238 -0.31102445 -0.21985941 -0.41854496 -0.47916838 -0.24631157 -0.31235944 -0.24631157 -0.31235944 -0.23883716 -0.26096449 -0.18804021 -0.22737358 -0.38627231 -0.39916334 -0.3264201 0.047138317 -0.38125886 -0.49007925 -0.084706099 -0.18207358 -0.29169647 -0.033930655 -0.56495601 -0.37123473 0.017660625 -0.60023939 -0.29982555 -0.1234974 -0.185825 -0.53626854 -0.11586822 -0.37134406 -0.22100186 -0.47647705 -0.2181647 -0.3246622 -0.24519074 -0.34908752 -0.35996055 -0.49777513
1 "walking" 0.32746543 -0.03566696 -0.18182373 -0.36722034 0.034414774 -0.19402335 0.94991264 -0.23802568 -0.023208265 -0.98800256 -0.98395277 -0.94208058 -0.12207853 -0.04348798 0.18705428 -0.16519681 0.052213118 -0.57211026 0.0080967756 0.018427911 0.028834655 -0.40173287 -0.057885666 -0.21479001 -0.13690997 0.43316642 0.31377465 -0.22633579 -0.39120603 -0.4261045 -0.19329251 -0.26403135 -0.19329251 -0.26403135 -0.15097398 -0.21620602 -0.084250228 -0.27712125 -0.33767732 -0.43977564 -0.23422562 0.093792942 -0.34629014 -0.42800114 -0.064788061 -0.17769431 -0.1942936 -0.001135388 -0.54763306 -0.20875161 0.040703823 -0.59394344 -0.19380994 -0.10140368 -0.096659776 -0.46837916 -0.038552002 -0.32939761 -0.20086108 -0.41643307 -0.1838019 -0.26499261 -0.29212917 -0.39232042 -0.38724842 -0.56088837
1 "walking" 0.23841102 -0.023196389 -0.11255181 -0.31993668 0.027333313 -0.18198057 0.95276814 -0.24024162 -0.033980221 -0.98622327 -0.97476554 -0.95361632 -0.21196689 0.40131027 0.37300732 -0.17502775 -0.023292222 -0.55023608 -0.028180497 0.13438208 0.13797617 -0.40244449 -0.035971716 -0.29586382 -0.31473251 -0.35352969 0.18508409 -0.26749525 -0.40418392 -0.461915 -0.1648745 -0.25321409 -0.1648745 -0.25321409 -0.16853477 -0.2528474 -0.10205454 -0.20440033 -0.35272507 -0.48100763 -0.21516026 0.060124554 -0.25467659 -0.36589162 -0.055843203 -0.20622641 -0.23302177 -0.13509477 -0.52864443 -0.18715501 0.033280687 -0.56915631 -0.20915583 -0.13536514 -0.17239065 -0.46407226 0.013899831 -0.40578308 -0.18776134 -0.40865994 -0.26515152 -0.24234801 -0.21110035 -0.33850922 -0.46366724 -0.54236514
1 "walking" 0.1801943 -0.017796846 -0.039347036 -0.37654341 0.023526725 -0.24705158 0.95142625 -0.24835088 -0.038483845 -0.98328945 -0.95824054 -0.95633397 0.36311068 0.10965558 0.25323343 -0.2244373 -0.052707475 -0.5820408 -0.04397522 -0.0014179976 0.075731794 -0.5137817 -0.065370344 -0.33271229 0.064371481 -0.35978075 -0.22909773 -0.29331347 -0.3624568 -0.46242318 -0.20649227 -0.30455573 -0.20649227 -0.30455573 -0.24507052 -0.20201802 -0.22146274 -0.11190642 -0.38624313 -0.340818 -0.28043108 -0.10105966 -0.34445719 -0.41870823 0.020435115 -0.25333667 -0.26023613 -0.21729115 -0.54251872 -0.25527199 0.055556567 -0.6195751 -0.40471289 -0.081876484 -0.25345098 -0.54853603 -0.061857929 -0.42181647 -0.24937848 -0.44519626 -0.20472796 -0.20352685 -0.11751914 -0.2632155 -0.3328098 -0.39731236
1 "walkingdownstairs" 0.35845532 0.017975385 -0.084159118 -0.17198789 -0.18833245 -0.39955531 0.93118552 -0.25003777 -0.026669006 -0.93663325 -0.91397002 -0.92432289 0.23524531 -0.087284312 -0.23250059 -0.2000019 -0.21783518 -0.59780538 -0.032727859 -0.11106165 0.13546298 -0.67804595 -0.33117489 -0.32873594 -0.068313628 0.019193884 0.025862246 -0.45732188 -0.4874311 -0.31433835 -0.17044085 -0.18820842 -0.17044085 -0.18820842 -0.31348196 -0.16996959 -0.38014863 -0.45624243 -0.45928239 -0.47554454 -0.24857354 -0.1698128 -0.48820241 -0.1436021 -0.24966759 -0.39879402 -0.21539579 -0.23152799 -0.57063166 -0.25571397 -0.25745173 -0.6224344 -0.52783791 -0.34781888 -0.19086405 -0.72811282 -0.32579163 -0.44209844 -0.14707763 -0.33831993 -0.11489946 -0.24919755 -0.40003775 -0.60156768 -0.46003811 -0.53467792
1 "walkingdownstairs" 0.30171512 -0.0070493914 -0.093681451 -0.040142869 -0.14142127 -0.32583132 0.94706198 -0.2304889 -0.0155516 -0.94715987 -0.95272005 -0.9576926 0.064722433 0.019143688 -0.037653854 -0.10235744 -0.18060316 -0.48336229 -0.073423786 -0.081083025 0.1117395 -0.72682759 -0.15999943 -0.30760673 -0.079846005 -0.08974041 -0.12244491 -0.51492601 -0.22645512 -0.43856019 -0.048825749 -0.11708516 -0.048825749 -0.11708516 -0.18847274 -0.15700285 -0.3181541 -0.28504139 -0.36506094 -0.22428234 -0.17155168 -0.16374627 -0.42169445 0.007006763 -0.18365628 -0.32700223 -0.14876378 -0.21708516 -0.44383374 -0.13288586 -0.19540348 -0.52025207 -0.61867965 -0.077744072 -0.27034612 -0.76194292 -0.22115409 -0.38349567 -0.053807078 -0.2920717 -0.086251433 -0.25748397 -0.18574668 -0.50106049 -0.19595375 -0.31756213
1 "walkingdownstairs" 0.28155172 -0.016110289 -0.14009252 -0.094665347 -0.007347987 -0.34749167 0.95929939 -0.2204156 -0.014579347 -0.97851182 -0.95484817 -0.93790082 -0.050868561 0.16601337 0.086215546 -0.10803487 -0.084011354 -0.40100535 -0.47705274 0.18064775 0.093745681 -0.34599847 -0.11528656 -0.25632971 -0.3488186 -0.18934058 0.016560915 -0.50780953 -0.10905087 -0.33309596 -0.088540677 -0.047252457 -0.088540677 -0.047252457 -0.16234534 -0.07065457 -0.034722567 -0.039304038 -0.27607448 -0.11145682 -0.14857717 0.0080386219 -0.3152888 -0.074232455 -0.07855094 -0.42136077 -0.13415157 -0.12647272 -0.32703112 -0.16009615 -0.098630218 -0.47473237 -0.26821229 0.03699957 -0.13424218 -0.37320372 -0.23062557 -0.36905526 -0.026763659 -0.20700112 -0.052287846 -0.10043928 -0.016616702 -0.22657702 -0.12881429 -0.1508711
1 "walkingdownstairs" 0.27395574 -0.022899292 -0.12725614 -0.1333824 0.13226521 -0.3361737 0.95898314 -0.21665616 -0.031045351 -0.96768419 -0.9599487 -0.88773998 0.05093887 -0.11138792 -0.0045744093 -0.14683272 0.018746928 -0.38680172 -0.44452444 0.16884428 0.074028573 -0.2595275 -0.17432411 -0.23970156 0.061554017 -0.202781 -0.017391151 -0.43314761 -0.29295959 -0.32786525 -0.098690394 0.013313042 -0.098690394 0.013313042 -0.14837988 -0.061243742 -0.0017205241 -0.14390788 -0.33121028 -0.34730564 -0.15229657 0.14202752 -0.30789359 -0.1259977 0.05520031 -0.40832893 -0.16536099 -0.029612298 -0.32513413 -0.20380425 0.0038298219 -0.44659099 -0.23584916 -0.092314472 -0.13150633 -0.2740323 -0.23525598 -0.34825361 0.13857762 -0.2225121 -0.06871901 -0.058501644 -0.21859904 -0.23900998 -0.3306513 -0.41445103
1 "walkingdownstairs" 0.29995717 0.014082123 -0.082310404 0.069268419 0.057800324 -0.23505028 0.9494625 -0.2174464 -0.036024083 -0.96359544 -0.97040129 -0.92318235 0.04067403 0.10214726 -0.035983861 -0.020238208 -0.020301028 -0.30083795 0.076307669 -0.13980936 0.062390004 -0.5427095 -0.2107071 -0.16995951 -0.094600569 0.09716612 -0.019976938 -0.48668696 -0.39743699 -0.3239807 0.028422451 0.18395782 0.028422451 0.18395782 -0.051003762 -0.029108804 -0.20791661 -0.39070152 -0.36898401 -0.5235515 0.018727258 0.099339036 -0.21460601 0.088544939 -0.032425965 -0.3102978 -0.036822523 -0.039324985 -0.24059704 -0.091073978 -0.067669415 -0.35837875 -0.43758418 -0.20368179 -0.1379991 -0.57617629 -0.22065935 -0.25653779 0.24844729 -0.038304729 0.028128341 -0.11387575 -0.39392654 -0.49510104 -0.47817554 -0.62720248
1 "walkingdownstairs" 0.26537379 -0.017156211 -0.13877347 0.12036221 0.083343662 -0.22198362 0.95466327 -0.20692497 -0.027482422 -0.94879344 -0.93986119 -0.92656311 0.080449991 0.018496228 -0.037398315 0.076303518 0.037586901 -0.24993359 -0.1756098 -0.024263868 0.08926469 -0.24056586 -0.087622849 -0.052534904 -0.1828356 0.036192498 -0.11314593 -0.42152519 -0.23197406 -0.16962362 0.080265708 0.19543705 0.080265708 0.19543705 -0.01073734 0.14195703 0.0084415748 -0.16083284 -0.26151775 -0.29158374 0.086303779 0.14766293 -0.21015915 0.13349257 -0.021878308 -0.29273894 0.079016112 -0.0037995676 -0.23679741 -0.025951614 0.013120937 -0.26078086 -0.25552477 -0.081013533 0.078356584 -0.24629699 -0.098203389 -0.18627212 0.26861036 -0.034039418 0.15583162 0.1166262 -0.14205179 -0.32330905 -0.30568085 -0.32229578
1 "walkingdownstairs" 0.27763311 -0.03726758 -0.10002093 -0.021760423 -0.032132086 -0.19655791 0.95827116 -0.20727327 -0.036413327 -0.96162086 -0.93799153 -0.90209166 0.061859802 -0.20504519 0.05761467 -0.018679711 -0.039541143 -0.23603003 0.00062389575 -0.096132919 0.054364145 -0.14671664 -0.068871797 -0.097631499 0.16404521 -0.34460911 -0.039105794 -0.45844486 -0.23991094 -0.14387493 -0.025681958 0.045663428 -0.025681958 0.045663428 -0.11114242 0.15592242 0.069394797 -0.21837437 -0.30103766 -0.23241768 -0.055009237 0.041001909 -0.20084382 -0.0089426054 -0.13547826 -0.25926601 -0.020058835 -0.057405286 -0.23216591 -0.10732617 -0.086929381 -0.23838133 -0.16686224 -0.01523374 0.040856096 -0.15241152 -0.1101921 -0.2305135 0.15786558 -0.18617267 0.1285087 0.18855262 -0.18616832 -0.38094888 -0.26776962 -0.24068848
1 "walkingdownstairs" 0.26688016 -0.0023073023 -0.063727153 -0.049966361 -0.24740345 -0.25858891 0.94976646 -0.21600426 -0.031406912 -0.97968008 -0.97145637 -0.89687449 0.09544382 0.16894412 -0.0010016119 -0.15822038 -0.16500566 -0.31362105 0.44757285 -0.3071686 0.1179795 -0.73433644 -0.24694532 -0.17787937 -0.060712847 0.076541275 -0.093312803 -0.61084467 -0.38975997 -0.27543686 -0.07035973 -0.098669794 -0.07035973 -0.098669794 -0.20389863 -0.038613066 -0.13360978 -0.4419854 -0.41581756 -0.43280411 -0.12912158 -0.19194118 -0.23693541 -0.020483967 -0.3266215 -0.33269824 -0.16768768 -0.22925734 -0.23553489 -0.22453472 -0.14942943 -0.39075595 -0.62279831 -0.22042573 -0.10869669 -0.77084856 -0.26915072 -0.27700453 0.010734004 -0.30703554 -0.0068252185 -0.08694342 -0.3709736 -0.60390766 -0.40817548 -0.50842111
1 "walkingdownstairs" 0.21070047 -0.005968762 -0.1095915 -0.064215283 -0.20213904 -0.32766382 0.95162211 -0.21071237 -0.0134879 -0.97988542 -0.97360748 -0.95413056 0.15173592 0.14464377 0.030320037 -0.15092811 -0.17325158 -0.32058878 0.29464233 -0.20698692 0.12148223 -0.7467113 -0.24912006 -0.23858846 -0.27003834 0.08830886 -0.13186724 -0.62725041 -0.3102165 -0.37033023 -0.077787454 -0.13898659 -0.077787454 -0.13898659 -0.19375257 -0.062550634 -0.25489683 -0.39109552 -0.38640437 -0.37454225 -0.10358763 -0.14815131 -0.26134633 -0.049114098 -0.28330121 -0.4272464 -0.1497194 -0.24764121 -0.20720872 -0.2304645 -0.14628604 -0.43978768 -0.60635286 -0.12346575 -0.16074287 -0.79533775 -0.3439854 -0.33550162 -0.054364745 -0.32405894 -0.060360287 -0.07203612 -0.354428 -0.52886717 -0.38010682 -0.41146393
1 "walkingdownstairs" 0.28521305 -0.020202459 -0.011024206 0.12298877 0.08194572 0.049997153 0.92083549 -0.26701193 -0.051933496 -0.95911473 -0.90075178 -0.80465984 0.68795324 -0.44195853 -0.58961367 0.1431077 -0.012389883 -0.052455684 -0.4128569 0.18260599 0.15337268 -0.62878244 -0.010617799 -0.082462701 0.19139611 0.4794505 -0.14280977 -0.54047183 -0.038194422 -0.19066935 0.13335858 0.24274736 0.13335858 0.24274736 0.032565846 0.32370015 -0.066701101 -0.10786138 -0.21706544 -0.03628165 0.21706998 0.19051776 0.16518534 0.083777484 -0.050323452 -0.11448536 0.19038622 -0.0038993162 0.096521527 -0.020968506 -0.095427491 -0.20786941 -0.42428907 0.17353315 -0.035426948 -0.69948637 -0.15108915 -0.18226259 0.37743229 -0.032966277 0.3516744 0.27824359 -0.0011116165 -0.35993431 -0.045316739 -0.089978912
1 "walkingdownstairs" 0.4699458 -0.033624109 -0.1412542 0.11546276 0.019113399 -0.03447136 0.92721895 -0.2575283 -0.011311073 -0.96243211 -0.9616103 -0.87338635 -0.25689838 0.53724084 -0.071406854 0.09984022 -0.030123287 -0.15075135 -0.33018992 0.13785593 0.2027245 -0.6643082 -0.033440531 -0.098990597 -0.23734906 -0.13907576 0.17886128 -0.56540214 -0.14086785 -0.19496062 0.12220578 0.15024177 0.12220578 0.15024177 0.019978718 0.16368011 -0.11303959 -0.18194848 -0.26009906 -0.17484412 0.14771378 0.13002545 -0.025654098 0.10249047 -0.11098784 -0.11878204 0.085463478 -0.030934405 -0.094544157 0.015575024 -0.099843422 -0.20341666 -0.51532571 0.10406106 -0.0090591332 -0.71350861 -0.13619042 -0.21287291 0.2758551 -0.10633862 0.21162113 0.091256753 -0.12501278 -0.37415395 -0.13144583 -0.29666575
1 "walkingdownstairs" 0.23528441 -0.014570467 -0.20841776 0.099089605 0.3007347 -0.2064967 0.93801097 -0.26552471 -0.015999014 -0.93721665 -0.96250323 -0.84534294 -0.5594073 0.42569035 0.5381009 0.118392 0.15257652 -0.23769347 -0.56199203 0.35448413 0.1750142 -0.31801206 0.033933754 -0.056797364 -0.14145873 -0.56107936 0.032110404 -0.49605004 -0.076573656 -0.14596685 0.14755443 0.12467351 0.14755443 0.12467351 0.041938945 0.203088 0.13104171 0.070014431 -0.22040202 -0.075876712 0.19270033 0.39108259 -0.11830312 0.060062722 0.16638355 -0.33131323 0.12413969 0.10545242 -0.14360549 0.0087105691 0.12685225 -0.33155226 -0.30735529 0.18371603 0.090170615 -0.32870688 -0.077970601 -0.19658815 0.27456719 -0.14492281 0.23698136 0.14919345 0.10655089 -0.14811375 -0.0049707227 -0.24911928
